Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
1/29/1998,,,Coventry,RI,USA,Disk,Shiny metal ship with row of blinking red lights. Classic saucer shape w/ dome.,,
4/22/1957,,,Buffalo,NY,USA,Other,Black cloud hovering close to ground disappears in front of my eyes,,
4/29/1991,,,Dearborn Heights,MI,USA,Changing,Pulsating object observed over Michigan.,,
4/10/2011,,,Buffalo,NY,USA,Other,Glowing White Orb/ Starlike/ Changed direction and stoped on a dime..,,
6/6/2005,,,Deming,NM,USA,Disk,Surprised to find flying disk in photograph,,
8/4/2019,,,Centerville,IA,USA,Cigar,"Seen several what looked to be planes but had no wings. Looked to be 'fake planes"" they went in straight lines and looked like pla",,
4/14/1982,,,Carlisle,PA,USA,Triangle,I stepped outside of my friend's house to take out some trash and immediately noticed a bright star to the southeast at a 40 degree ang,,
4/23/2027,,,Cleveland,GA,USA,Triangle,I was sitting in a stationary position a few buildings down from the Rite Aid for two hours without movin,,
9/18/2019,,,Apache junction,AZ,USA,Circle,We thought it was the moon,Y,
6/8/2023,,,Blackshear,GA,USA,Orb,Seen an orb of flashing light moving within the treetops,Y,
3/30/2025,,,Bridgeton,NJ,USA,Disk,i was ouside in the street walking to my car when the ground lighted up all around my i looked up and seen a ufo i could see it was sau,,
7/12/2009,,,Dewey Beach,DE,USA,Fireball,"Large fireball over Dewey Beach, Delaware",,
11/20/2005,,,Algadonis,AZ,USA,Formation,7 LIGHTS IN A V FORMATION OUTSIDE OF PHOENIX FOR OVER AN HOUR.,,
10/18/2021,,,Charlotte,NC,USA,Changing,"Two orange lights in the sky to the south of Charlotte, NC",,
2/19/2000,,,Dallardsville,TX,USA,Changing,An object went from the northeast to the southwest. It took the same path as the UFO sighting on 02/16/00. It was lit up like lighteni,,
3/24/2018,,,Bloomingburg,NY,USA,Circle,I woke up at 6 in the morning as usual and opened my curtains. As I look East I thought I was looking at a star flickering ( as at time,,
4/14/1950,,,Beaver Falls,PA,USA,Orb,We were standing in front of our house when my friend suddenly seen a yellow orange orb light move slanted toward the ground from above,,
7/11/2019,,,Cedar Creek,TX,USA,Other,"Sitting on my front porch a few minutes ago, we live near an airport and have many planes for over us but for some reason this moved an",,
2/11/2005,,,Deltona,FL,USA,Triangle,triangle craft in deltona fl,,
3/9/2009,,,Cape Canaveral,FL,USA,Light,"Two bright objects in the night sky in Cape Canaveral, FL.",,
11/9/1996,,,Canyonville,OR,USA,Disk,Disk-shaped craft spotted hovering in the sky,,
10/30/2023,,,Cheyenne,WY,USA,Orb,"Fuzz ball coming from the west. Other stars , planets were sharp. Fuzz ball passed heading south east.",,
4/15/2017,,,Beavercreek,OH,USA,Light,"2 reddish orange lights traveling to NE, ((NUFORC Note: We are uncertain as to whether this is intended as a serious report. PD))",,
5/25/2019,,,Covington,KY,USA,Triangle,3 different lights and they was moving slow across the sky and then all moved into formation to make a shape of a triangle. Then then a,,
6/15/1979,,,Dorchester,IA,USA,Other,Upright Y shaped yellow and black flying objects.,,
4/22/1953,,,Amelia,OH,USA,Light,Orange/red lights in sky traveling Northwest,,
6/17/2006,,,Carlsbad,NM,USA,Light,"2 red-orange ""dots""& one white ""dot"" over Carlsbad, New Mexico...",,
2/22/1970,,,Cutler Ridge,FL,USA,Light,bright light seen hovering over Biscayne Bay on cool clear night,,
4/15/2011,,,Cottonwood,AZ,USA,Rectangle,"Large, metallic object lands on city street in Cottonwood, AZ.during rain storm",,
4/27/1990,,,Brockton,MA,USA,Circle,"UFO or Planet? ((NUFORC Note: Probably a sighting of Venus, we suspect. PD))",,
4/11/1944,,,Boston,MA,USA,Triangle,"Triangular Craft Over Boston City Hall Plaza, August 23, 2012, at Approx. 2030hrs…",,
4/23/1957,,,Derry,NH,USA,Light,Bright light flew down through sky at rapid trajectory and disappeared; neon green afterburn. ((NUFORC Note: Meteor? PD)),,
4/21/1939,,,Baltimore,MD,USA,Egg,"White egg shaped sphere hovering at a high altitude. I had to get binoculars to get a clearer picture. When it went behind some trees,",,
8/1/1996,,,Durant,OK,USA,Triangle,Large low flying triangle in oklahoma,,
8/12/2018,,,Bryson City,NC,USA,Light,Zig zagging star- lights in North Carolina sky.,,
8/19/2020,,,Abiquiu,NM,USA,Light,2 witnesses spotted several orange and white lights bobbing and flying erratically in the sky. Specifically 2 orange flying objects tha,,
4/12/2016,,,East Wenatchee,WA,USA,Cone,I along with my aunt have witnessed a UFO it seemd like a bullet flying across the sky and it was decreasing rapidly as if possibly cra,,
5/2/2020,,,Easley,SC,USA,Disk,Saucer shaped object with 3 white lights in triangular pattern on the bottom. Seen by one person and her puppy,,
4/15/1990,,,Buhl,MN,USA,Circle,Three white balls of light shot from the ground up and hoovered for a few seconds b4 flashing out to nothing.,,
4/1/1999,,,Bloomfield,NJ,USA,Other,"3 lights sighted not blinking, moving slow, duration 5 min not jet or blimp.",,
5/20/2001,,,Denver,CO,USA,Oval,"Daytime sighting in Denver City Limits, witnessed UFO color, communications, movements of 6 flying craft.",,
6/3/2000,,,Cranberry Township,PA,USA,Circle,Ball of white light seen traveling at low altitude,,
4/18/1975,,,Atascocita,TX,USA,Orb,"Orange globe hovered around the sky over Atascocitia, TX.",,
8/16/2021,,,Burbank,IL,USA,Changing,I looked up at the clouds and took pictures and then I looked at them and saw these,,
1/23/2018,,,Belle Chasse,LA,USA,Cone,2 flame like streaks stationary in the sky. They look like 2 fire streaks in the sky. One is a little higher than the other.,,
4/2/2002,,,Cornelius,NC,USA,Triangle,amber triangles night time sighting with aircraft,,
2/27/1998,,,Benton,IL,USA,Disk,"Saucer shaped object in daytime nearly landed next to me. When my mother ran out to me, it flew away.",,
4/9/2025,,,Berlin,NH,USA,Light,3 lights in the sky,,
4/10/2008,,,Butte,MT,USA,Light,My sighting tonight has me more freaked out than ever. Even though Im a science nut and enjoy reading about the history of UFO's and se,,
7/4/2009,,,Boiling Springs,SC,USA,Light,stationary star than took off very fast,,
4/19/1948,,,Bismarck,ND,USA,Formation,"I was sitting at a stop light, a couple of lights up in the sky caught my eye. It was three lights in the form of a triangle.",,
8/28/2021,,,Chattanooga,TN,USA,Other,"Brilliant Illumination fixed spot in sky, did not move, then dissipated",,
7/29/2022,,,Buffalo,KY,USA,Changing,I have phone video.,,
4/15/1939,,,East Islip,NY,USA,Light,4 Orange lights in formation of rectangle in sky/ no sound,,
4/29/1956,,,Cumming,GA,USA,Light,"While talking to my son before bed, I kept seeing a flash so quick with no noise appear like a blink of an eye. I ignored it and though",,
4/8/2024,,,Central,VA,USA,Triangle,"Single bright light giving way to strange flickering lights, moving very slowly",,
10/27/2005,,,Edwardsville,IL,USA,Changing,"Bright white balls over Edwardsville, Iillinois. ((NUFORC Note: Possible advertising lights. PD))",,
6/18/2005,,,Ashland,OR,USA,Sphere,Brown spherical UFO seen in broad daylight,,
4/6/2003,,,Cohoes,NY,USA,Triangle,2 Ufo's on Google Moon (incredible detail),,
1/3/2024,,,Covington,OH,USA,Cigar,"Spotted an object in the sky during afternoon walk, Bright silver elongated body with a blue mirrored dome on the bottom it.",Y,
11/2/1965,,,B-52; inflight,NH,USA,Light,B-52 crew sees very bright point of light just prior to 1965 blackout.,,
4/17/1966,,,Calera,AL,USA,Circle,"Orange/red sphere with blue or green outline or ring. Moved very slowly to the west, then disappeared.",,
4/16/2008,,,Coweta,OK,USA,Other,Bright light in the air. ((NUFORC Note: We suspect a sighting of Venus. PD)),,
9/27/2019,,,Bradenton,FL,USA,Light,Observed strange fast moving lights in western sky.,,
5/2/2009,,,Buffalo,NY,USA,Disk,The ship was close to my house and hovered over trees on the next street and then zipped off like the speed of light.,,
4/14/1989,,,Cayucos,CA,USA,Fireball,Four Fireballs in Cayucos Sky,,
3/1/1968,,,Banks Lake,WA,USA,Other,"Oct. 6, 12 Mr Davenport, My wife, grandsons and I attended your lecture tonight at the Harrington Opera house, we enjoyed your presen",,
4/20/2020,,,Collinsville,CT,USA,Circle,Lights in the shape of a “V” traveling westward and becoming circular and stationary in the west about 60° above the horizon.,,
10/4/1998,,,Belmont,NY,USA,Circle,"A pencil lead streak across the sky dropped hundreds of miles, the object slowly move toward the west.",,
4/1/2010,,,Crystal Lake,IL,USA,Cylinder,Several Hundred Foot Long Orange/Gold Cylindrical Object,,
4/7/1961,,,Belleville,MI,USA,Light,"I was heading home to Dearborn from Kalamazoo eastbound on I-94, and I saw what at first appeared to be an airplane coming from Detroit",,
4/10/1985,,,Apison,TN,USA,Light,Spotted one object that looked like a bright star in the clear night sky. It was moving N and then took a slight left heading NW. Objec,,
8/15/1953,,,Bowleys Quarters,MD,USA,Sphere,The speed of these speres were unbelievable they held formation stationary then bursted one by one into space,,
5/19/2007,,,Columbus,OH,USA,Light,bright stationary light in sky for approx.3hrs,,
4/21/1972,,,Cornish,ME,USA,Light,"Very distant light moved upward in the sky, made a sudden right turn, then faded into nothing.",,
4/26/1990,,,Egg Harbor Township,NJ,USA,Other,Driving down rt 40 in eht between Ubel and English Creek ave. I noticed 3 lights lined up.,,
1/13/2007,,,Dunnellon,FL,USA,Light,Four spinning light beams moving in a circle traveling southeast. ((NUFORC Note: Advertising light? PD)),,
3/2/2024,,,Berthoud,CO,USA,Oval,Saw this object moving VERY fast with NO sound whatsoever,,
2/1/2007,,,Charlotte,NC,USA,Oval,"a very high, fast, orange UFO over Charlotte NC",,
12/19/2018,,,Driggs,ID,USA,Changing,A cloud was flickering and a huge object came out of cloud,Y,
4/27/1989,,,Eaton,CO,USA,Orb,UFO and pink orb.,,
8/16/2023,,,Chicago,IL,USA,Light,Saw a craft that lighted up red and green and vanished and then would reappear. Just hovering,,Aircraft?
2/19/2008,,,Cheney,WA,USA,Flash,"Very bright flash in Southwestern sky getting brighter towards the ground, bright enough to light up inside of house. ((Meteor))",,
4/12/2006,,,Cherry Grove Beach,SC,USA,Oval,Orange balls of light appeared in sky above the ocean and darted from left to right.,,
4/11/2026,,,Alabaster,AL,USA,Cigar,"August 5 2012 Alabama chemtrails, punch hole clouds, and ufos.",,
9/8/2023,,,Arnold,MO,USA,Sphere,Saw an round shaped silverfish craft,Y,Balloon
4/15/1970,,,Anchorage,AK,USA,Orb,"Approx. 12 orange orbs moving across the sky from the NW to the SE , moving towards outer space.",,
7/15/2023,,,Asbury Lake,FL,USA,Light,Bright object moving at high speed from west to east before instantly making a 90° turn and accelerated into space dissappearing.,,
2/23/2008,,,Dunedin,FL,USA,Light,"Small ball of light moving very fast over Dunedin, FL.",,
2/20/2006,,,Attica,MI,USA,Light,3 lights flying with a Jet coming after them,,
4/19/1987,,,Aloha,OR,USA,Flash,"Driving in my car sitting on 198th facing tv hwy at the light. Saw what looked like a shooting star, but then it paused in the sky, an",,
12/15/1968,,,Candler,NC,USA,Light,Light traveling toward and away from mountain top and tv tower on Mt. Pisgah shoots straight up at incredible speed and disappears,,
4/18/1990,,,Albuquerque,NM,USA,Flash,"Bright double-flash over Albuquerque's west side at 4:42 A.M MDT on September 8, 2014.",,
3/15/1970,,,Conroe,TX,USA,Disk,"3 lights - red, yellow, and blue ufo seen in Conroe, TX",,
8/15/2000,,,Chandler,AZ,USA,Circle,I CB BONCORE LIVE IN CHANDLER AZ. ON THE EVENING OF AUGUST 15TH 2000 JUST SHORTLY AFTER SUNSET I WATCH THE SKY FOR A BRITISH AIRLINE 7,,
4/9/1970,,,Anchorage,AK,USA,Light,Several red lights with no sound ascending to the sky in Alaska,,
4/20/2008,,,Dothan,AL,USA,Diamond,Possible UFO in the South,,
11/6/2021,,,Abilene,TX,USA,Changing,"I was outside waiting on my ride, when a white airplane type craft appeared every head about 20- 30 feet. It made no sound and cast no",,
8/5/2006,,,Delray Beach,FL,USA,Disk,"Daytime Siteing of three white discs over Delray Beach, Florida",,
10/31/2019,,,Carlsbad,CA,USA,Triangle,"Un-lit, fast moving, low altitude triangular craft seen visually and with thermal imaging camera.",,
12/3/2008,,,Durham,NC,USA,Diamond,Have a picture of digital photo/ UFO.,,
1/4/2021,,,Bardstown,KY,USA,Changing,((NUFORC Note: No significant information provided by witness. PD)),,
11/4/2003,,,Belvidere,NC,USA,Other,My family saw strange flying object making wild jerky movements while other objects hovered above in a circle,,
4/30/2024,,,Bellbrook,OH,USA,Flash,"Orange lights over Bellbrook and Dayton, Ohio.",,
4/5/2006,,,Centralia,WA,USA,Fireball,Sighted over Cooks Hill Road and Joppish Road just west of I-5. Dusk clear sky. Large fireball long tail red flame with yellow and blue,,
2/18/2005,,,Collinsville,IL,USA,Triangle,Triangular aircraft with bright white light hovered silently over houses.,,
5/31/2005,,,Ben Wheeler,TX,USA,Light,Loud persistent humming accompanied by shape of light with no source creating the light.,,
5/22/2024,,,Alafaya,FL,USA,Cigar,"Bright yellow light, low in the sky, could see it was long as I got closer, it wasn’t moving",,
4/14/1990,,,Dayton,OH,USA,Fireball,"Dozens of oranges fireball like objects flying silently, disappearing, then reappearing, they just kept coming over the horizon, flying",,
10/13/2002,,,Alameda,CA,USA,Cylinder,"At time stated my friend was leaving the apartment and noticed a strange scene in the sky, An object, very small moving across the sky",,
4/4/1966,,,Boulder,CO,USA,Light,Bright lights seen pulsating over east Colorado.,,
4/22/1999,,,Alexander,AR,USA,Other,Three objects moving very fast making lots of turns bright white.,,
3/9/2018,,,Canton,MI,USA,Triangle,Ok... I know anyone who reads this is going to think we must be off our rocker.... BUT.... traveling westbound on Ford Rd towards I275,,
4/13/1985,,,Chandler,AZ,USA,Triangle,Triangle amber yellow lights over Chandler Arizona,,
10/21/1999,,,Auburn,WA,USA,Light,I was sitting in the family room of my home with windows facing North toward backyard when my attention was suddenly drawn to a very br,,
4/26/1938,,,Brandywine,MD,USA,Triangle,Strange rotating debris and triangular vessell above Brandywine,,
8/24/2022,,,Clearwater,FL,USA,Rectangle,Took picture of a rainbow looked at photo and the UFO APPEARED,Y,
4/10/1940,,,Brainerd,MN,USA,Fireball,blue fire ball,,
4/18/1960,,,Chicago,IL,USA,Changing,More Orange orbs in the night sky in Chicago,,
4/2/2009,,,Anahuac,TX,USA,Cylinder,"On 4-2-09 one picture was taken at 9:30 pm, and another at 10:10 pm with our Moultrie Game Spy D40 Digital game camera, and got this i",,
4/17/2022,,,Apache Junction,AZ,USA,Oval,The item just pops in the last second or 2 of a short video.,Y,
4/23/2024,,,Canton,NY,USA,Circle,"When viewed through binoculars it appears as a round object with constant flashing of red, blue, green and yellow light.",,
4/14/2020,,,Carson City,NV,USA,Light,"Strange single file lights traveling from north to south at 4:35 to 5:20 Am over Carson city , NV. ((Starlink satellites?))",,
2/24/2024,,,DeFuniak Springs,FL,USA,Triangle,First saw orangish white lights rotating or flashing from a distance in the north sky.,,
12/17/2023,,,Amsterdam,ID,USA,Sphere,White sphere darts across highway above car,,
4/15/2016,,,Brainerd,MN,USA,Cigar,Cigar shaped craft witnessed by two people.,,
4/29/2015,,,Clifton,ME,USA,Cross,"Cross-shaped object was stationary over Route 9 going east in Clifton, ME emitted lights from various point on bottom",,
4/10/1997,,,Chandler,AZ,USA,Fireball,"Witnessed several orange orbs in the southern skies of greater Phoenix area July 7, 2012.",,
10/6/2023,,,Chino Valley,AZ,USA,Changing,"Chrome shape changing, stationary",,
6/29/2018,,,Dillon,MT,USA,Sphere,Translucent object floating in opposite direction of clouds.,,
5/6/2008,,,Dryden,NY,USA,Triangle,Larg triangle seen in the sky early in the morning.,,
4/23/2012,,,Berkeley,CA,USA,Light,"About 10 points of white light, moving in a random pattern.",,
9/25/2007,,,Eden Mills,VT,USA,Formation,"Unidentified slowly moving Mobile Object flew north from Lake Eden, Vermont",,
4/2/2023,,,Atco,NJ,USA,Light,"Strange light seen over Atco, NJ.",,
3/28/2020,,,Cleveland,OH,USA,Other,contact transparent biological entity on going,,
4/12/1958,,,Abilene,TX,USA,Light,High altitude light beams out of clouds in vertical pattern.,,
4/18/2024,,,Banner Elk,NC,USA,Circle,"Perfectly round white object circle seen during daytime flying in straight line too fast for a bird, too slow for an airplane.",,
4/10/1987,,,Albuquerque,NM,USA,Other,White flashing fading light in the sky,,
4/22/1990,,,Biloxi,MS,USA,Other,I noticed a bright light; much brighter than a star hovering in the sky. ((NUFORC Note: Venus. PD)),,
10/24/1965,,,Danvers,MA,USA,Egg,"whirring, egg shaped, and about a mile away from a nike -zeus instillation",,
4/30/1984,,,Cape Coral,FL,USA,Circle,"Two craft one blueish/purpleish and the other orangeis. They are pretty high up, & @ high speeds. ((anonymous report))",,
4/18/2024,,,Cape Canaveral,FL,USA,Orb,"On July 4, 2014, approximately 9:30 p.m. ET, near Cape Canaveral, Florida, we witness 6 UFO sightings of orange orbs ....",,
4/3/1979,,,Burley,ID,USA,Disk,Disc shaped UFO sighted over Idaho,,
4/21/2025,,,Burlington,VT,USA,Orb,Blue and green explosion in sky; leaving blue and green orb that flew in a zig zag into the distance.,,
6/9/2007,,,Carol Stream,IL,USA,Cigar,Bright green object slowly moving across the sky.,,
6/28/2024,,,East Windsor,CT,USA,Cigar,There were two cigar shaped objects flanking a commercial airplane,,
8/15/1968,,,East Palestine,OH,USA,Disk,Looked like a typical flying saucer silver in color. lights on bottom.less then 100yds on ground maybe 200 ft up in the sky. flying nw.,,
8/15/2004,,,Ahwatukee,AZ,USA,Light,Odd lights seen in Ahwatukee-Foothills area,,
4/27/1953,,,Crystal River,FL,USA,Light,"It stayed completely still for at least 30 minutes, it kept getting brighter. ((NUFORC Note: Venus?? PD))",,
11/14/1999,,,Arlington Heights,IL,USA,Cone,"This object is in the SE sky, to the left of the moon and has been seen each night for 4 days. It is even there when the clouds are so",,
4/15/1988,,,Bolingbrook,IL,USA,Oval,"Looks like gas around it. ((NUFORC Note: If an AM sighting, possibly Sirus? PD))",,
4/27/2010,,,Austin,NV,USA,Other,Dark yellow pulsating lights in the western sky and bright yellow light show to the north.,,
8/11/2022,,,Covington,WA,USA,Triangle,"We were driving by the real life church to McDonald’s and I saw the “thing” to my right, and my friend saw a craft while we were eating",,
11/3/2005,,,Chico,CA,USA,Triangle,Saw the Silent Balck Giant Triangle Flying Low..With so many sightings Its not a wonder why Uncle sam does not wanna tell us about the,,
5/5/2005,,,Burnsville,NC,USA,Orb,Light orb in daylight,,
11/28/2002,,,Aurora,CO,USA,Fireball,Aurora-sees another fireball in the skies of Colrado!!! A truck driver catches the fireball on his truck mounted camerra.Local Colrado,,
7/27/2003,,,El Paso,TX,USA,Light,A distant ball of blue and orange light that disappeared after rapidly moving at a downward angle.,,
4/7/1931,,,Coon Rapids,MN,USA,Light,Bright light in Coon Rapids,,
7/16/2005,,,Benbrook,TX,USA,Light,Alien encounter after UFO.,,
4/27/2008,,,Captain Cook,HI,USA,Light,lights in sky identified,,
12/23/2000,,,Chandler,AZ,USA,Light,"I was outside the front door , looked toward the East and saw a red pulsing light.",,
9/21/2001,,,East Lansing,MI,USA,Disk,It was very high in the sky too far for me to measure. It was reflecting in the sun but it wasn't moving. I looked about a few minutes,,
8/7/2008,,,Allen,TX,USA,Teardrop,Around 9:20 we saw a really bright light in the sky at first we thought it was an airplane but it didn't have red blinking lights and i,,
4/11/2025,,,Atlantic City,NJ,USA,Flash,Hot pink laser flash from sky 1/4 mile wide toward ground hold for 5 seconds then reversed.,,
4/17/1985,,,Albemarle,MD,USA,Other,4 Fiery Orange Bright Orbs.,,
4/29/1943,,,Buckeye,AZ,USA,Other,4 objects inline headed N; objects had one greyish/blue light on each of them moving faster than your average aircraft or jet th,,
4/24/2029,,,"Bolivar, Hermitage, and Urbana",MO,USA,Light,"I was driving N from Bolivar, MO, to Hermitage Mo and then to Urbana at approx. 6:45 I noticed a bright light in the northern sky the",,
12/5/2005,,,Acton,CA,USA,Fireball,"Driving north on 14 Freeway, 5 miles south of Escondido Drive, bright clear skies as I was driving north on the side of the mountain I",,
4/13/1941,,,Akron,OH,USA,Fireball,Bright white fireball in the northwest sky over Akron. Steakhouse downward from left to right.,,
4/11/2000,,,Baltimore,MD,USA,Orb,Two Orange Orbs flanked by four smaller ships.,,
7/13/2022,,,Beaver Island,MI,USA,Cylinder,VERY FAST whoosh that was heard and also felt/sensed,,
4/23/2009,,,Columbus,OH,USA,Orb,slow moving metallic orb in sky stopping in mid flight and then changing direction,,
3/2/2019,,,Conway,WA,USA,Oval,"Olivia took a picture of the clouds, when she looked at the picture on her phone she saw the image of a UFO.",Y,
1/1/2019,,,Burlington,NJ,USA,Light,"An orangey, yellowish, star burst kind of diamond light traveling from the northwestern to the Southeastern sky. WoW!",,
8/8/2022,,,Cincinnati,OH,USA,Formation,"Almost midnight, two dark unlit objects, maybe boomerang shaped, flying close formation, glided by swiftly and silently",,
3/23/2008,,,Amelia,OH,USA,Cylinder,SILENT OBJECT OVER AMELIA OHIO 3/23/08 1:30AM,,
6/2/2021,,,Albuquerque,NM,USA,Cigar,I was in my grow room approximately 11:15 at night. I was trimming my plants and watering them.I looked over to the left of the grow te,,
3/2/2003,,,Dallas,TX,USA,Triangle,"at report time & date I observed a single solid black triangle, with no lights of any kind, traveling in a east to west direction at ap",,
4/5/1944,,,Clarksburg,WV,USA,Oval,three orange glowing balls.,,
6/1/1968,,,Dayton,OH,USA,Oval,"I was 8. I was sleeping in a room with my two brothers. I woke up. I don't know why, I went to the window and saw a small ufo three fe",,
4/15/1989,,,Baton Rouge,LA,USA,Fireball,5 fireball objects in formation. Disappeared then came back going a different direction. Some would dim then fade out. Lights were soli,,
3/2/2020,,,Auburndale,FL,USA,Circle,Am I being revisited by aliens from my very young childhood?,,
4/28/1994,,,Beloit,WI,USA,Formation,Individual triangles flashing into one direction. Couldnt see the exact spacecraft though. Only the flashing triangle lights.,,
4/21/1989,,,Dale City,VA,USA,Circle,"While viewing neighborhood fireworks on the street, saw a red object overhead moving south to north slowly at about 75 degrees above th",,
1/6/2000,,,Austell,GA,USA,Fireball,bright blue or white fireball flying at a high rate of speed. me and my boyfriend were heading to work when we saw the object in the sk,,
4/7/2007,,,Banks,OR,USA,Sphere,"LARGE WHITE BALL OF WHITE LIGHT HOVERING OVER NEAR CEDAR CANYON RD AND HWY 6 AREA OF BANKS, OREGON. WHEN APPROACHED BY A JET IT LEFT IN",,
12/2/1998,,,Columbus,OH,USA,Disk,"It was a round/disk shaped object that reflected the sunlight. It was hovering at an angle. I say hovering cause it moved like that, no",,
8/20/2007,,,Edmond,OK,USA,Sphere,Two bright star looking objects moving at unbelievale speed. Too high to be man made light. ((NUFORC Note: ISS and STS?? PD)),,
4/28/1965,,,Charlottesville,VA,USA,Orb,"Bright, white glowing, orb-like object hovering above tree line in front yard—no sound, moved quickly, disappearing and reappearing 2x.",,
8/31/2020,,,Bartlesville,OK,USA,Oval,"Red orbs (4) dancing erratically for 10 min, then disappeared suddenly in the north sky!",,
3/3/2005,,,Auburndale,FL,USA,Other,Bell/pare shaped with bright orange/redish glow at the wider end tumbling in place without traveling in any direction in the sky.,,
4/13/1994,,,Carteret,NJ,USA,Triangle,Craft still in sky in same position as 1 hour ago. ((NUFORC Note: Possible star?? PD)),,
4/18/1946,,,Butler,NJ,USA,Fireball,"Slow-moving red orange light moves, then stops.",,
3/28/1934,,,Cooper City,FL,USA,Triangle,"Couple witness arrowhead triangle, w/ 7 lights, streak overhead during night launch of Space Shuttle.",,
6/11/2008,,,Cincinnati,OH,USA,Cigar,cigar shaped UFO,,
4/14/2019,,,Charlotte,TN,USA,Rectangle,Me and my grandson were on hwy 49W and we saw a flat shiney silver object in the sky while driving.,,
4/30/2020,,,Dover,FL,USA,Light,String of lights in Tampa Bay area.. ((Starlink satellites?)),,
8/15/1998,,,Deshler,OH,USA,Rectangle,"A brief flash of sight(like a cloaking device failed for a second) showed a building size craft with ""windows"". Beings were seen.",,
12/3/2021,,,Cedar Creek,TX,USA,Formation,Looking straight up into the sky before 6:24 PM on December 3 we noticed lights in a tall and thin formation built of 20 tictac shapes.,Y,Starlink
4/22/2029,,,Bethany Beach,DE,USA,Circle,Orange circle in sky.,,
11/7/2004,,,East Patchogue,NY,USA,Oval,"Glowing white oval object on the horizon. Stationary,never moved.Disappearing and reappearing in the same location",,
7/8/2021,,,Commack,NY,USA,Triangle,Black triangle with 3 light in each corner and Orange middle hue hovering approx 200ft off ground,,
3/27/1957,,,Bellevue,WA,USA,Sphere,"A huge Globe-shaped object is seen at very high altitude-stationary and soundless in the hazy, evening sky of late summer",,
4/10/1953,,,Blue Springs,MO,USA,Orb,"Multi colored flashing orb. ((NUFORC Note: Television video of object suggested to us that the object was Vega, a star. PD))",,
6/10/2001,,,Anchorage,AK,USA,Egg,Egg has other egg,,
4/12/2009,,,Anchorage,AK,USA,Triangle,"Flashing lights, triangular. Star sized, clear night, 2 witnesses.",,
12/30/2003,,,Alexandria,VA,USA,Light,"While on I-495 S. towards Richmond, VA, heading home from work, I sat in very slow traffic and observed what I thought was airplane smo",,
4/15/1985,,,Casper,WY,USA,Chevron,Unexplained over Casper.,,
8/8/2008,,,Altomont,NY,USA,Circle,((HOAX??)) Low flying circle of orange/yellow light over my friends house.,,
4/18/2021,,,Biddeford,ME,USA,Circle,Unsure if this was a UFO sighting. There was a large red ball high in the sky. No tail. It dropped straight down over about 2 minutes,,
4/11/2004,,,Aurora,IL,USA,Fireball,"Circular orange fiery object floating 50 meters above the ground spotted in Aurora, IL",,
4/4/1946,,,Cedar Rapids,IA,USA,Circle,UFO over Cedar Rapids,,
1/23/2020,,,Amargosa Valley,NV,USA,Disk,Two flat dark gray metallic discs hovering in Armagosa valley NV.,,
7/14/1994,,,Branchville,NJ,USA,Circle,"2 horizontal lines - 3 top, 4 under zigzag type. all 7 of us saw the lights as a different color",,
4/7/2004,,,Austin,TX,USA,Light,It seemed remarkable as it didn't look like any shooting star or object we had ever seen.,,
1/3/2020,,,Ada,OK,USA,Light,I took a small bag to our poly cart already at the curb in front of the house for next day pickup. My eye caught a blinking light in th,,
3/11/2005,,,Daly City,CA,USA,Light,Blinking light moving in different directions,,
8/31/2023,,,El Paso,TX,USA,Changing,"2 lights, looked like Mars & smaller star too close. Larger one expanded. They disappeared instantly. 5 then appeared.",,
6/7/2019,,,Clovis,CA,USA,Orb,Circular light or orb shape thing in the sky. It would blink on and off during a span of a long 8 to 9 seconds. Sometimes it will blink,,
4/25/1981,,,Bristol,TN,USA,Orb,"A large red orb, moving S to E at low speed in atmosphere, the at hyper speed; disappeared at 150*. ((anonymous report))",,
6/30/1991,,,Bedford,PA,USA,Triangle,"1991 - Bedford, Pa-Triangular-3 Red Lights-Ship rotated to it's side-20-25 minutes",,
4/22/2006,,,Chupadero,NM,USA,Disk,"2 bright lights chase each other within an illuminated cloud for 20 minutes north of santa fe, new mexico",,
7/13/2008,,,Apopka,FL,USA,Oval,Silver object darting in and out of dark cloud between Orlando and Tampa.,,
4/1/1951,,,Canfield,OH,USA,Circle,"Strong white lit object seen over Canfield, OH for 15 minutes.",,
1/6/2009,,,Cocoa Beach,FL,USA,Other,Slow moving shooting star with unnatural light.,,
4/17/1985,,,Clarksville,TN,USA,Cylinder,"Very large cylindrical craft that resembles molten lava at low altitude traveling Northwest of Clarksville, TN",,
4/7/2028,,,Auburn,WA,USA,Sphere,"15 witnesses saw red lights at night over Auburn, Washington on 7/4/2011 - Not fireworks or lanterns. 500 Lights On Object0: Yes",,
12/1/2002,,,Charleston,WV,USA,Other,Riding in the back of the car a friend and I looked out the window and saw a huge silver thing in the sky. It was round cylinder shaped,,
4/25/1978,,,Dublin,CA,USA,Fireball,"To S, emerging just above the treeline, moving W to E, a white fireball similar to a jet engine. ((NUFORC Note: Space debris. PD)",,
4/4/1933,,,Arlington,TX,USA,Triangle,"2 Hyper White Blue lights when roll move completed, discovered as a 3 light triangle object",,
4/17/1956,,,Belmar,NJ,USA,Light,Two orange lights spotted flying over ocean in NJ.,,
6/18/2003,,,Anaheim,CA,USA,Triangle,"I saw a triangular, see through object",,
