Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/20/2023,-76.6033433,39.2340834,Baltimore,MD,USA,Light,Hovering bright lights unusual,,
4/18/1995,-117.7493333,33.86620805,Anaheim,CA,USA,Egg,Egg-shaped object hovering 3 feet off ground. Dark blue with rose/pink pulsaing interior light.,,
4/20/2017,-119.7575628,39.1698022,Carson City,NV,USA,Light,"I know what I saw, technology well above us",,
11/16/2008,-117.3505966,33.1580933,Carlsbad,CA,USA,Cross,The object was transparent & cylindrical but having smooth edges and having a cross sectional area with red and green lights.,,
4/15/2004,-97.7436995,30.2711286,Austin,TX,USA,Rectangle,Craft videoed near daybreak near Austin.,,
4/11/1984,-117.084195,32.6400541,Chula Vista,CA,USA,Circle,I glowing light unlike anything I have ever seen moved across the sky a d behind a cloud faster than anything I have ever seen. Not a b,,
2/11/2023,-95.6204938,34.2323263,Antlers,OK,USA,Circle,"Moving up, down and left to right. Very bright. Disappeared completely after an hour of noticing it.",Y,
4/11/1989,-75.5032855,35.3522897,Avon,NC,USA,Fireball,"Huge orange fireball over ocean in Avon, NC.",,
4/23/1930,-77.4874899,39.0437192,Ashburn,VA,USA,Light,I saw a green light move at a steady rate of speed across half of the sky in approximately 1 1/2 seconds. It disappeared approximately,,
12/5/2006,-83.958371,34.8759067,Blairsville,GA,USA,Light,Drifting pair of solid and flashing red lights over north Georgia mountains.,,
4/25/1998,-77.2482712,39.9303777,Biglerville,PA,USA,Oval,"Traveling east on Hwy 234 toward Biglerville. I was cresting the top of a hill when I saw off in a distance, 2 bright oval shape lights",,
6/11/2005,-117.0244313,34.8986215,Barstow,CA,USA,Circle,"orange fireball, shape shifting, moves at ridiculous speed, encountered on wayt to las vegas.",,
4/10/1994,-122.1389548,48.1810957,Arlington,WA,USA,Light,"Three orange-red objects were circling over Arlington,WA. on Fourth of July.",,
5/28/2023,-84.3902644,33.7489924,Atlanta,GA,USA,Orb,Commercial flight crew observes burst of light during takeoff.,Y,
2/27/2019,-81.9438802,26.5625742,Cape Coral,FL,USA,Light,"Orange blinking light making very fast unusual maneuvers over Cape Coral, FL",,
3/21/2008,-85.470235,33.9298234,Borden Springs,AL,USA,Cigar,Glowing cigar-shaped craft slides across predawn skies in Alabama.,,
3/15/1969,-82.3878709,28.5552719,Brooksville,FL,USA,Other,we were driving on aback road when we saw a space ship side ways and people in a field in a open cirls,,
4/6/1957,-95.854914,32.2044416,Athens,TX,USA,Circle,Four lights hovering over powerlines leaving graphite type substance on ground,,
3/14/2007,-71.1408776,42.65717,Andover,MA,USA,Circle,Green circle stayed in clouds moving in a circular formation for 6 minutes at least 250 feet above us,,
4/8/1937,-81.684004,36.2187873,Boone,NC,USA,Light,"Large red objected spotted in Boone, NC.",,
4/12/1969,-88.1850028,41.9908485,Bartlett,IL,USA,Fireball,Slow moving amber colored ball meets up with others and disappears.,,
3/20/2007,-80.846475,35.226943,Charlotte,NC,USA,Orb,((HOAX??)) I am actually a little freaked out that I am even in a position where I reporting something like this.,,
5/31/2004,-91.1869659,30.4494155,Baton Rouge,LA,USA,Circle,I was in Louisiana on a business trip. Looking up to check the weather/cloud coverage I noticed an odd shape just floating through the,,
4/29/1966,-94.2008288,46.3580221,Brainerd,MN,USA,Light,Very fast bright light.,,
4/18/2013,-72.013321,43.647007,Canaan,NH,USA,Cigar,White elongated pill shaped thing with rounded ends spotted on a beautiful sunny morning.,,
4/18/1968,-101.3919481,35.6689767,Borger,TX,USA,Light,"Today Saturday August 17, 2014 I was talking to a cousin that had just got back from a 9 hour trip while I looked up at the stars I see",,
4/22/2023,-118.307201,34.1812089,Burbank,CA,USA,Triangle,UFO over Burbank Studio and 134.,,
4/15/1936,-106.748703,35.192775,Albuquerque,NM,USA,Circle,"Star like craft with wings just hovering in one spot in the sky, airplanes flying near it and dogs are barking like crazy.",,
8/28/2007,-122.6246836,47.5653663,Bremerton,WA,USA,Chevron,"7 to 8 white lights, moving fairly quickly, no sound noticed",,
11/24/2023,-122.5433169,45.732839,Battle Ground,WA,USA,Triangle,Extremely shiny object in the sky,Y,
4/8/1982,-108.49607,45.7874957,Billings,MT,USA,Sphere,"Bright light in east, falling, the bouncing horizontally along the horizon, then making a circle and shot up.",,
7/15/1973,-95.45564109,29.257888299999998,Angleton,TX,USA,Cigar,Bayou Cigar UFO 1973,,
4/27/1969,-71.2661597,41.6770463,Bristol,RI,USA,Triangle,The object appeared as three white lights and when going to look at the lights they moved so fast they appeared as white lines across t,,
4/10/1984,-73.5620849,40.9105982,Bayville,NY,USA,Fireball,12 fireball like objects in the sky and then disappearing out of no where,,
4/21/1968,-105.0811573,39.8005505,Arvada,CO,USA,Changing,Figure floating in sky moves slowly in a straight line across the sky and changed shapes from a circle to cross then a line.,,
1/23/2023,-122.1585777,38.049365,Benicia,CA,USA,Light,"Star sized flickering object at satellite height, moving erratically at speed of a plane, then stopping dead and remaining still.",,
6/19/2003,-75.747986,43.334668,Camden,NY,USA,Light,I was sitting on the couch looking out the screen door and i happened to see what looked like airplane lights but closer right over the,,
6/20/1997,-111.918166,33.8222377,Carefree,AZ,USA,circle,"Large round object glowing a bright green, with also some yellow & white light dropping to the NE from SW, to near ground level at abou",,
4/10/1984,-89.5230357,37.3034933,Cape Girardeau,MO,USA,Light,"Bright green/yellow light traveling nw to se about the speed of passenger jet, but somewhat lower than those.",,
12/23/2019,-84.069705,43.603358,Auburn,MI,USA,Light,I saw about 8-12 green lights in the sky from my house in Auburn- the lights were dancing around in the sky- all green lights. One,,
11/24/2019,-95.8937398,41.1365122,Bellevue,NE,USA,Circle,"On November 24th, 2019 I and another person witnessed over 100 ufo’s glowing lights that were in a line that went across the sky and i",,
4/9/1933,-121.816805,37.978619,Antioch,CA,USA,Light,4 lights in the sky in a formation,,
4/10/1991,-73.3256753,40.6956552,Babylon,NY,USA,Fireball,"At 10:30 p.m., I saw in the sky what looked like an airplane on fire heading south towards the Great South Bay in New York.",,
4/25/1931,-69.0511537,44.7975688,Carmel,ME,USA,Cross,((NUFORC Note: Witness provides no information; elects to remain anonymous. PD)),,
6/1/1999,-96.581626,46.265205,Breckenridge,MN,USA,Disk,"We seen it realy close over our us ,I panic because over me was a ufo that I would read in fiction books....",,
4/23/1941,-83.8888648,43.5944677,Bay City,MI,USA,Sphere,STRANGE LIGHT SPHERES OVER EASTERN MICHIGAN. ((NUFORC Note: Possible sighting of Venus?? PD)),,
1/14/2023,-80.6070391,34.2464886,Camden,SC,USA,Fireball,It looked like a fireball,,
10/22/2022,-87.7936685,41.8505874,Berwyn,IL,USA,Changing,Clear morning night sky,,
8/8/2021,-97.7436995,30.2711286,Austin,TX,USA,Other,Color changing sphere and UAP traveling from triangular ship,,
4/16/1997,-116.200886,43.6166163,Boise,ID,USA,Light,Strong green colored light dropping and rising rapidly in western sky over Boise.,,
7/24/2002,-73.754968,42.6511674,Albany,NY,USA,Fireball,An incredible bright white orb sped past at an anormous rate heading east.,,
4/26/1972,-95.2441009,29.4238472,Alvin,TX,USA,Light,"1 very bright, large flashing light colors or red, blue, green white and moving side to side and diangle.((NUFORC Note: Star? PD))",,
10/6/1999,-95.45564109,29.257888299999998,Angleton,TX,USA,Cross,"Vertical, symmetrical key-shaped or awl-shaped, terrestrial (?) craft, as outlined by 8-to-10 red lights.",,
10/4/2003,-104.8110775,39.983721,Brighton,CO,USA,Teardrop,My husband and I saw a bright white light with a short tail glidding fast accross the sky from east to west.,,
8/1/2023,-122.478836,48.7544012,Bellingham,WA,USA,Star,"""star"" quickly/silently shoot across the sky 2 more appeared to left of where 1st originated from",,
7/21/2001,-93.7336536,32.515887,Bossier City,LA,USA,Triangle,"black,triangle craft flying over air force installation observed with no response.",,
7/11/2003,-105.270545,40.0149856,Boulder,CO,USA,Triangle,"Triangular ""constellation"" of star-like objects float silently across the sky at very high altitude.",,
4/8/2022,-92.5659635,38.628683,California,MO,USA,Star,"Sat looking at stars w/ family. Our hobby. On and off star like craft moved across the sky, laser in front of them they go higher",,
4/21/1932,-78.8783922,42.8867166,Buffalo,NY,USA,Light,It was around 12:10 AM when I saw this bright light like red Moving a little faster. It wasn't a plane because it didn't flash like a l,,
6/4/2005,-97.6322648,35.5186728,Bethany,OK,USA,Disk,"i saw a ""plane"" and turned for 1 second and turned back , flash, then gone.",,
11/1/2022,-122.3982194,48.5617742,Bow,WA,USA,Sphere,A solid light with an orange tint appeared from above us moving at an abnormally fast speed bending direction.,,
11/26/2020,-105.0811573,39.8005505,Arvada,CO,USA,Other,"Hemishphere that looked like the moon at first, but appeared to be 4x larger and sideways on 64th ave in arvada. Retreated into the sky",,
4/30/2006,-81.9208434,41.484996,Bay Village,OH,USA,Triangle,I was driving my husband to work early morning while it was still dark outside. As pulled out of my driveway and headed down the street,,
4/18/2024,-122.478836,48.7544012,Bellingham,WA,USA,Sphere,"An orange ""fireball"" hovered in sky for a few minutes above and to the left of fireworks before disappearing.",,
4/30/2020,-111.7959146,40.3768064,American Fork,UT,USA,Changing,Stationary bright silver object hovering over mountain then vanished out of sight.,,
10/31/2020,-83.2704663,39.2275658,Bainbridge,OH,USA,Changing,"Bright object that changed shape with protruding poles was observed over Bainbridge, Ohio for 5 minutes by several individuals.",,
4/27/1981,-117.0695386,39.4932592,Austin,NV,USA,Triangle,"We saw a bright light in the southern sky. Instantly, it changed to a triangle with 2 lights in each corner.",,
8/11/2008,-80.789809,41.865054,Ashtabula,OH,USA,Other,the fantastic and unique hour of the night that we have ever spent watching the sky,,
7/29/2020,-73.1887863,41.1792695,Bridgeport,CT,USA,Disk,We saw the UFO reflecting off the moon.It was a saucer shapes metallic craft.It was going up and down left and right really fast it was,,
3/23/1970,-91.4378951,31.777941,Azucena,LA,USA,Diamond,"Huge ship, with colored lights placed in this diamond-shaped pattern on its underside, one light protruding from the center",,
2/15/2003,-96.2799781,32.2723687,Buffalo,TX,USA,Fireball,Florescent green light drops down from sky and disappears,,
1/9/2021,-88.0809036,41.9575285,Bloomingdale,IL,USA,Cylinder,"I saw a ship that i saw on tv a month ago, five states over from illinois. its big stays dark for 7 seconds then a light turns silver",,
4/28/2029,-78.0313851,36.7065338,Brodnax,VA,USA,Diamond,Multicolored color diamond shaped oject in northern sky in southern virginia!,,
4/14/1968,-81.145104,41.471426,Burton,OH,USA,Light,"5 Objects Silently move across sky, then disappear",,
7/11/2004,-81.6777907,36.1350245,Blowing Rock,NC,USA,Flash,"A dim light seen at night brightened into an extremely bright light, dimed down and disapeared.",,
9/16/2018,-117.7493333,33.86620805,Anaheim,CA,USA,Circle,Ten spheres in sky. ((anonymous report)),,
6/24/2022,-96.72359147,32.9076406,Dallas,TX,USA,Other,Sighting of Orbs-UFO,,
7/31/2022,-80.846475,35.226943,Charlotte,NC,USA,Circle,Bright white light that moved fairly quickly then turned red and dim until no longer visible NOT ISS,,
12/24/2002,-71.0041229,42.2205956,Braintree,MA,USA,Oval,Braintree light in morning sky,,
6/9/2021,-77.0841585,38.8903961,Arlington,VA,USA,Formation,Three Silent Objects with Colored Contrails in Broad Daylight over the Skys of Arlington Virginia,,
7/22/2009,-102.8707145,42.0971897,Alliance,NE,USA,Light,Saw 7 ufo's in the night sky; all within a 30 min.; most of which were going different dir.'s. ((NUFORC Note: Satellites? PD)),,
11/1/2019,-85.6802541,40.1053196,Anderson,IN,USA,Formation,Saw 2 star like objects circle around each other in the western sky.,,
4/15/2029,-89.1909097,38.3294942,Ashley,IL,USA,Light,Strange stationary lights in sky.,,
6/16/2003,-84.5754768,30.9038252,Bainbridge,GA,USA,Other,"Similar siting as in Trenton, Ohio - this one in Georgia",,
2/9/2005,-118.7657042,34.14791,Agoura Hills,CA,USA,Sphere,"Sphere traveling very high, and very fast from south to north over the 101 freeway heading over towards Oak Park. Gracefully curved lef",,
11/24/2006,-78.6475883,41.9559613,Bradford,PA,USA,Light,This object faded out in regular intervals,,
4/21/1990,-83.0007065,39.9622601,Columbus,OH,USA,Triangle,"3 red, glowing objects hovering in Columbus, OH.",,
6/18/2005,-122.7153995,42.1972487,Ashland,OR,USA,Sphere,Brown sphere cruises over graduation.,,
10/5/1998,-117.66857,33.4587166,Dana Point,CA,USA,Fireball,"Similar to a Shooting Star, but not! Brillient Bright Green in color with sparkling long tail.",,
1/30/2021,-88.8893818,30.4007626,Biloxi,MS,USA,Other,Odd objects flying at the same pace in no particular formation,,
4/7/1996,-89.7437844,43.4704014,Baraboo,WI,USA,Circle,Several sightings in one night in same area...,,
11/16/2006,-82.4581536,28.9169245,Beverly Hills,FL,USA,Changing,Round with lots of color .Large ball or mass with 3-4 smaller balls near it. Moving. ((NUFORC Note: Sighting of Sirius? PD)),,
4/29/2017,-123.3661111,39.0091667,Boonville,CA,USA,Light,Me David Scott sitting on 3 camp chairs got blinded and flashes 6-7 times right In our face,,
11/15/1976,-81.5061146,41.4143826,Bedford Heights,OH,USA,Oval,LIGHT BLUE OBJECT LITE UP WAS SEEN DOING SUDDEN STARTS AND STOPS FREQUENT DIRCTION CHANGES FOR 10-15 MIN,,
7/18/2018,-96.41979,46.652182,Barnesville,MN,USA,Other,Dark (black) streak moving horizontally across the cloudless sky,,
6/1/1999,-84.1768795,39.0770072,Batavia,OH,USA,Light,((HOAX??)) ufo 2007,,
5/1/1996,-79.895197,40.86108,Butler,PA,USA,Disk,Huge black object with giant lights hovers over Pittsburgh.,,
4/23/2005,-96.72359147,32.9076406,Dallas,TX,USA,Light,"Orange Light Pairs, 8 to 9-pm CDT, 10-28-2015.",,
3/27/2020,-71.5159015,42.9464737,Bedford,NH,USA,Circle,Bright light moving like ISS SIGHTING but not the ISS.,,
11/1/2006,-124.08284,40.866517,Arcata,CA,USA,Light,"1 large orange light, round in shape moving SW slowly & inconsistantly.",,
4/2/2020,-94.1018461,30.0860459,Beaumont,TX,USA,Light,Light pollution normally creates adverse sky viewing even if it’s a clear night and no moon. ((Starlink satellites)) I was i,,
10/25/2004,-81.6267904,41.3197763,Brecksville,OH,USA,Other,"BLIMP TO RECTANGLE TO SQUARE OVER I-77 IN BRECKSVILLE, OHIO",,
12/2/2005,-71.1533859,42.3491615,Boston,MA,USA,Light,Fleet of Star-like objects witnessed over Boston.,,
4/21/2022,-106.2372059,32.13649,Alvarado,NM,USA,Oval,Orange line turned into green oval,,
6/28/2005,-84.99928,41.634874,Angola,IN,USA,Light,Bright lights above Crooked Lake,,
4/15/1939,-88.9939147,40.4797828,Bloomington,IL,USA,Disk,Formation of many orange orbs.,,
4/4/1985,-122.192337,47.6144219,Bellevue,WA,USA,Other,Students capture UFO shooting light beam on phone camera,,
7/15/2020,-93.605092,41.7320796,Ankeny,IA,USA,Other,"Brilliant white object over Ankeny, IA, moving to the north /northeast",,
4/16/2008,-71.4641337,42.2606614,Ashland,MA,USA,Fireball,"15-20 Bright Orange objects Seen just outside of Boston, MA (Ashland-Hopkinton Area).",,
4/16/1972,-83.7484616,42.2813722,Ann Arbor,MI,USA,Triangle,Three bright white lights across the front of one single vehicle.,,
4/3/1985,-87.9431781,41.9538384,Bensenville,IL,USA,Circle,"At approximately 8:07am looking east towards O’Hare airport , I seen two objects in the sky. It was a sunny morning with some clouds",,
6/18/2006,-94.5649938,37.1767058,Carl Junction,MO,USA,Other,Fast moving light,,
10/15/1954,-98.4220602,30.1007035,Blanco,TX,USA,Other,"We saw a silver football, motionless in the sky; stopped , looked about 3-5 mins. and resumed the trip.",,
10/9/2004,-97.7436995,30.2711286,Austin,TX,USA,Changing,"one light that stretched into 3 white lights, with a red light on the left, very suddenly",,
4/17/1958,-82.6506264,34.5068601,Anderson,SC,USA,Disk,Green disk shaped lights spotted.,,
10/7/2019,-93.462157,41.7005441,Bondurant,IA,USA,Circle,Circle of lights flashing different colors and yellow larger lights,,
5/16/2021,-106.7762,34.6627495,Belen,NM,USA,Circle,As I pulled to the light on my way into the city for work I noticed a big silver metal sphere in the sky not moving so I pulled over an,,
4/14/2013,-88.1347927,41.9125286,Carol Stream,IL,USA,Triangle,Orange Triangular Object Over Carol Stream IL,,
4/13/1947,-72.8150989,41.2795414,Branford,CT,USA,Cylinder,"Long silver colored cylindrical shaped craft seen over Branford, CT",,
2/8/2009,-77.4874899,39.0437192,Ashburn,VA,USA,Changing,I was in the back yard reading a book. I felt a inclination to look up. As I did I saw a bright reflective silvery cylindrical object (,,
11/13/2020,-99.7475905,32.44645,Abilene,TX,USA,Triangle,Boomerang shape black with 5 lights. no sound fly at a fast pace. Seen for about two seconds once my eyes focused. it was headed south.,,
10/15/1993,-112.536508,46.0131505,Butte,MT,USA,Sphere,"A hovering object in the vicinity of ""The Lady of the Mountains"".",,
7/3/2019,-85.6744815,40.2635468,Alexandria,IN,USA,Circle,"We were driving home from a late movie, we saw what appeared to look like a drone hovering out in a field on the north side St Road 28",,
11/13/2006,-80.846475,35.226943,Charlotte,NC,USA,Circle,2 BLACK OBJECTS SLOWLY TUMBLING ACROSS SKY PERFECTLY SPACED APART,,
4/6/1954,-120.3689741,47.7373499,Ardenvoir,WA,USA,Other,ardenvoir ((NUFORC Note: Possible sighting of an Iridium satellite. PD)),,
4/8/1930,-94.4430032,37.1492253,Carterville,MO,USA,Other,Follow up to a report I just submitted,,
4/4/2001,-92.0165336,34.974532,Cabot,AR,USA,Other,"A bright ball of light came from the south extremely fast, stopped above us, broadcast it's light all around us, then headed north fast",,
3/20/2004,-71.1187421,42.3329021,Brookline,MA,USA,Triangle,"Black triangular object flying low over Brookline MA in August 1987. Made no noise, had no lights.",,
3/26/2004,-97.594199,39.030556,Bennington,KS,USA,Sphere,low flying craft with oscillating lights. Have vedio,,
4/14/1956,-83.7379487,31.8315661,Arabi,GA,USA,Chevron,Pair of very low flying objects for the third time,,
1/25/2008,-84.6768796,34.0659329,Acworth,GA,USA,Fireball,"Fiery light, dog acting mad",,
4/12/2027,-149.894852,61.2163129,Anchorage,AK,USA,Disk,"Saucer with bright lights, then spiky halo in colors, over Cook Inlet, Anchorage.",,
4/3/1955,-88.4069744,44.2613967,Appleton,WI,USA,Circle,A circular object from the sky fell to the ground with a loud wooshing sound.,,
3/19/2023,-72.6151604,42.0688621,Agawam,MA,USA,Other,Newtown Lights 1987,,
12/16/2023,-92.0165336,34.974532,Cabot,AR,USA,Orb,There was no real pattern in the movements other than being in 2’s.,Y,Searchlight
4/10/1980,-120.5970537,37.3419265,Atwater,CA,USA,Orb,Orb in the Night,,
3/20/2018,-71.268947,42.5584264,Billerica,MA,USA,Circle,"Unidentified object in the sky above Billerica, hovering before moving left and right and hovering again. Light was red but changed mes",,
5/19/2001,-121.8203942,45.7259894,Carson,WA,USA,Light,"A large bright light moved at a constant,very high rate of speed and crossed the entire sky in less than one minute.",,
4/20/1969,-82.4942948,34.5228881,Belton,SC,USA,Light,At approximately 20:40 my family witnessed what we thought was a very large bright star. This object did slightly appear to flicker in,,
7/11/2019,-116.200886,43.6166163,Boise,ID,USA,Circle,Greenish blue circular light moving at high speed west to east and then changing course and angling below the hill.,,
4/16/1979,-74.8712753,41.6834224,Bethel,NY,USA,Diamond,"3 ufos' emitting low frequency hum, spotted in sullivan county by backpacker.",,
3/2/2008,-92.5401465,33.3296513,Calion,AR,USA,Triangle,It was black with a bunch (100 or more) small white lights (Like a christmas tree/decoration) and hovered silently.,,
1/16/2009,-117.7493333,33.86620805,Anaheim,CA,USA,Disk,Flying disk over Anaheim Ca,,
1/4/2005,-122.6246836,47.5653663,Bremerton,WA,USA,Diamond,"I was hooking up my tractor/trailer at my company's yard in West Bremerton, Wa. (West Hills), I happened to look out toward the Northwe",,
4/20/1933,-108.49607,45.7874957,Billings,MT,USA,Teardrop,Dull white glowing teardrop object moving northeast @ 2232 MST.,,
4/18/1967,-75.4712794,40.6022059,Allentown,PA,USA,Triangle,Reddish/Triangle/boomerang shaped U.F.O's.,,
10/17/1994,-76.1865965,42.3042403,Berkshire,NY,USA,Triangle,"V shaped light formation traveling in a south-west to north-east between Binghamton and Ithaca, NY",,
4/18/1968,-88.1261984,43.0578479,Brookfield,WI,USA,Orb,"Bright light, getting closer, not a plane, satellite, or meteor.",,
4/11/1964,-122.80378,45.4871723,Beaverton,OR,USA,Disk,"I'm a pilot. At dusk, after work, I saw a golden, metallic saucer-shaped object in the sky. It came from the south and was probably a",,
4/19/1997,-122.80378,45.4871723,Beaverton,OR,USA,Cone,"Illuminated objects hovering, and then disappeared in thin air, one by one.",,
11/27/2006,-82.8432177,38.0275889,Blaine,KY,USA,Triangle,My friend was driving on route 32 from louisa to Blaine after work and noticed an aircraft over yatesville lake. I hovered there for ab,,
4/9/2011,-80.789809,41.865054,Ashtabula,OH,USA,Rectangle,As large as the mall it came from the south and went north it had no lights and no sound it was right over the 40/60 foot trees i seen,,
11/6/2023,-81.3749508,40.7985464,Canton,OH,USA,Circle,I took a picture of our deck & backyard.,Y,Reflection
4/13/2000,-80.0830984,26.3586885,Boca Raton,FL,USA,Triangle,"Silent, single gold light flying very quickly. Changes direction several times.",,
4/8/1937,-87.7386619,41.6689223,Alsip,IL,USA,Circle,They were round in shap moving very fast up and down lights were flashing fast i seen at least four they were poping in and out for abo,,
8/20/2003,-118.1167679,33.8825705,Bellflower,CA,USA,Fireball,red fireball in sky over lakewood california dripping tiney red dots,,
10/31/2005,-76.6033433,39.2340834,Baltimore,MD,USA,Cylinder,"bright shiny silver cylinder shaped object 2 pm, irratic flying",,
4/19/1948,-122.2982544,40.4479345,Anderson,CA,USA,Oval,I saw a whole fleet of white and beautiful UFO orbs. There was one other witness. I summoned them.,,
4/12/1951,-112.348357,43.190039,Blackfoot,ID,USA,Circle,10 bright lights in pairs sitting motionless partially obscured by clouds in what looked like a formation lasting 90 seconds.,,
11/15/2001,-85.013942,45.216675,Boyne City,MI,USA,Diamond,"Diamond shape craft, loud rumbling noise, spinning lights over Northern Michigan",,
4/9/1986,-79.895197,40.86108,Butler,PA,USA,Flash,Something in the sky tonight,,
5/9/2005,-77.1890783,40.201499,Carlisle,PA,USA,Chevron,"I was sitting on the front porch, not able to sleep. My dog was with me. Suddenly my dog became very agitated and seemed to want back i",,
8/28/2022,-97.7436995,30.2711286,Austin,TX,USA,Circle,Aerial Phenomenon at Austin Texas,Y,
5/23/2009,-84.5124602,39.1014537,Cincinnati,OH,USA,Triangle,triangle shaped 3 orange globes,,
10/16/2005,-82.6506264,34.5068601,Anderson,SC,USA,Triangle,"Dark, soundless object low in the sky over Anderson, SC; looked like huge black helium balloon?",,
3/17/2006,-116.0525592,44.512699999999995,Cascade,ID,USA,Light,"On mountain, 5 miles south of Cascade.",,
2/20/2004,-86.4436018,36.9903199,Bowling Green,KY,USA,Diamond,i seen a space craft that was hovering an then it faded away it didn't hide behind anythin.,,
4/22/1945,-122.80378,45.4871723,Beaverton,OR,USA,Circle,Orange Circular Craft and Shifting Ball of Light.,,
7/26/2019,-94.2088172,36.3728538,Bentonville,AR,USA,Triangle,"Perfect triangle, est 15x15x15, 6 or so lights on each town in night time. ((anonymous report))",,
8/15/2005,-96.72359147,32.9076406,Dallas,TX,USA,Formation,Saw spaceships scanning the land.,,
11/20/2001,-78.8497437,39.573145,Bel Air,MD,USA,Circle,"Round turquise, blue white disc hopping across the sky like a skipping stone.",,
4/22/2005,-97.6322648,35.5186728,Bethany,OK,USA,Rectangle,My father was in backyard closing up shed as I was in the living room watching tv he comes in and tell me to come outside and look at t,,
10/16/2003,-82.48256385,39.933473,Buckeye Lake,OH,USA,Light,Weird lights in the early evening sky around Buckeye Lake and thornville area,,
11/15/2006,-118.307201,34.1812089,Burbank,CA,USA,Changing,3 Large disk shaped clouds over the Burbank CA Airport,,
4/8/1960,-81.518485,41.083064,Akron,OH,USA,Fireball,"Bright fire in the sky, hovered and split off into four.",,
8/12/2007,-122.293105,37.785314,Alameda,CA,USA,Light,I saw a single red light that never changed shape or color but moved in an unconventional fasion.,,
4/2/2019,-90.3758287,38.4226711,Arnold,MO,USA,Disk,Object viewing from above.,,
3/14/2006,-95.2144967,33.4711597,Bogata,TX,USA,Light,Bright orange lights,,
9/27/2001,-88.2942493,42.1655801,Algonquin,IL,USA,Fireball,Glowing ball seen descending into field.,,
7/20/2009,-116.200886,43.6166163,Boise,ID,USA,Light,"Very bright object aprox 1000ft agl, steady west to east course, suddenly dims to complete dark. Similar to shooting star fadeout, yet",,
6/16/2007,-122.0857432,37.6945519,Castro Valley,CA,USA,Triangle,There was a red triangular spacecraft with black wings on the rear.,,
7/4/1978,-75.4712794,40.6022059,Allentown,PA,USA,Disk,"SEEN 2 PALE GREEN FLYING SAUCERS OVER ALLENTOWN , PA ** JULY 4TH 1977/78 **",,
10/14/2007,-74.9602972,40.9831598,Blairstown,NJ,USA,Triangle,"While on my way to go to bed, I looked out my window and saw a triangle shaped craft. Now it had lights on its 3 ends, which showed the",,
4/22/2009,-81.518485,41.083064,Akron,OH,USA,Rectangle,"Rectangular, almost square, a little smaller than the Goodyear blimp, no lights, gray color",,
4/20/2025,-89.9868058,32.2731475,Brandon,MS,USA,Sphere,"We saw a Black Sphere moving South at a good rate of speed over Rankin County just South of the Ross Barnett Reservoir. No Sound, No W",,
4/6/1949,-105.270545,40.0149856,Boulder,CO,USA,Light,3 lights moved past a streak that was left by an airplane but the lights were very very far away.,,
4/8/1936,-75.4712794,40.6022059,Allentown,PA,USA,Rectangle,"4 rectangular light blues shapes over Allentown, Pennsylvania.",,
4/21/1968,-122.520942,47.6262688,Bainbridge Island,WA,USA,Circle,"Pulsing light flashes in front of the ISS, caught on a high-resolution photo.",,
7/4/1998,-71.1533859,42.3491615,Boston,MA,USA,Sphere,Large spherical object floating over the Charles River amid the smoke following a Fourth of July Fireworks display.,,
9/16/2004,-106.748703,35.192775,Albuquerque,NM,USA,Light,Possible Weather Balloon?,,
4/16/1955,-86.8024326,33.5206824,Birmingham,AL,USA,Formation,Rotating lights moving rapidly across the sky.,,
4/21/2023,-97.1309119,34.1729273,Ardmore,OK,USA,Circle,Round spinning object with lights,Y,
4/7/2023,-79.5235083,37.3344561,Bedford,VA,USA,Cube,Fast moving orbs of changing light appearing and disappearing in front of cars,,
5/31/2003,-82.8409057,41.2736163,Bellevue,OH,USA,Light,A cloud lit up and changed to different colors in the middle of the night,,
12/31/2020,-116.689415,43.6678736,Caldwell,ID,USA,Orb,"Out back on my patio, my wife and i saw a very large orange orb floating through the sky. Got video and picture if it. It came up slowl",,
10/23/2008,-99.7475905,32.44645,Abilene,TX,USA,Formation,"My husband and I saw reddish, orangish, goldish lights in a line...going back and forth from right to left repeatly then disappear, thi",,
4/29/1935,-85.5766741,39.6423562,Arlington,IN,USA,Oval,We sighted it from are porch about 11000 feet in the air it was mercury colored it moved in an arch pattern. Me and my two son saw it m,,
4/23/2022,-119.0383541,34.2176371,Camarillo,CA,USA,Changing,Ghost like shape shifting white semi-transparent flying object.,,
7/16/2020,-78.5555608,37.5501459,Buckingham,VA,USA,Light,"Large, bright light moving slowly across the sky at low altitude",,
4/30/2017,-79.6847814,34.6173803,Bennettsville,SC,USA,Triangle,Black Triangular craft observed from ground over Bennettsville,,
4/14/1930,-79.4377991,36.0956918,Burlington,NC,USA,Circle,"5 Orange lights seen over Burlington, NC",,
1/23/2007,-81.8306621,30.5621807,Callahan,FL,USA,Light,Light Formation. ((NUFORC Note: Advertising lights?? PD)),,
4/13/1942,-116.200886,43.6166163,Boise,ID,USA,Cross,"Flickering, not moving or making noises, different colors and shape variations. ((NUFORC Note: Possible twinkling star?? PD))",,
4/22/1939,-82.2859247,27.937801,Brandon,FL,USA,Sphere,Orange sphere hovering outside window.,,
12/9/2000,-104.237612,32.4257456,Carlsbad,NM,USA,Light,We saw two very fast-moving objects take off.,,
2/9/2008,-96.72359147,32.9076406,Dallas,TX,USA,Circle,"Yellow/orange light moving around slowly, appeared to be around 1,500' altitude",,
