Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/22/1939,,,Jackson,NJ,USA,Fireball,"Large orange light would move across the sky, get to a certain point and then vanish- happened 12 different times, same flight path.",,
4/17/1963,,,Jackson,TN,USA,Circle,Large slightly dim circle or disk moves across entire sky.,,
9/8/2009,,,Jackson,MI,USA,Formation,Two perfect lights move in perfect formation with no sound across the sky. ((NUFORC Note: ISS and Space Shuttle in formation. PD)),,
2/29/2008,,,Jackson,MS,USA,Changing,"((HOAX??)) White, changing shape three big UFO's nine small UFO's.",,
4/6/1984,,,Jackson,TN,USA,Other,Cresent moon shaped row of solid white lights gliding acros the sky in a northern direction for about 10 sec.,,
4/16/2006,,,Jackson,MI,USA,Disk,for 10 min 3 crafts hovered over our airport with blue lights in a triangle then seperated in different directions,,
10/1/2000,,,Jackson,TN,USA,Triangle,"Three glowing spheres under dark triangular shape, no sound",,
11/10/2008,,,Jackson,NJ,USA,Light,one object with three bright red lights,,
10/10/2018,,,Jackson,MS,USA,Chevron,"Grey V shape about 200 yards if on ground. Flying SW. Silent. ""Unrelated"" Mil. helicopters flying around today the",,
9/14/2007,,,Jackson,AL,USA,Triangle,"Triangular light-formation over forest near Jackson, AL around midnight.",,
5/3/2004,,,Jackson,MS,USA,Disk,"Disk over downtown Jackson, Mississippi on a clear sunny day",,
4/24/1954,,,Jackson,KY,USA,Triangle,"Saw a triangular object way high up fly back and forth, stop, then start back again multiple times.",,
3/25/2019,,,Jackson,MI,USA,Light,"Multiple sightings of different type objects over Jackson, Michigan",,
5/29/2009,,,Jackson,TN,USA,Disk,I was mowing the yard moving south and about to make a turn back to the north.A flash of light that was extremely bright got me looking,,
4/30/1966,,,Jackson,TN,USA,Cigar,Silver cigar shaped UFO near 45 bypass and Vann Drive.,,
6/21/1973,,,Jackson,TN,USA,Oval,A massive silent object was a small dot in a matter of seconds leaving us watching in total darkness and amazement.,,
4/11/1961,,,Jackson,TN,USA,Fireball,"Two fire balls in Jackson, TN",,
4/18/2023,,,Jackson,NJ,USA,Circle,2 circles in the sky with illuminating lights and storm coming.,,
4/12/1987,,,Jackson,MO,USA,Other,Star replacement moved across sky at jet speed and twice positioned itself where it stay for remaining night.,,
4/9/1960,,,Jackson,MS,USA,Other,Square object in the daytime sky hovering,,
7/17/2003,,,Jackson,WY,USA,Light,One very bright light for 8 seconds above the horizon then 2 smaller lights that moved very close to us and we saw 4 seperate times,,
7/15/1965,,,Jackson,MI,USA,Rectangle,glowing white light moving slowly at waist hight,,
4/11/2006,,,Jackson,WY,USA,Triangle,Giant floating mountain shoots itself off of earth with no trace or sound.,,
4/4/1987,,,Jackson,CA,USA,Oval,Ovular shaped craft with 5 orange-red lights seen in sky at night.,,
8/29/2020,,,Jackson,MI,USA,Disk,Multiple balls of fire moving twice as fast as planes in a triangular pattern. Two were not lit and hovered and we're moving slower.,,
11/12/2000,,,Jackson,TN,USA,Triangle,Sitting on my back porch smoking I saw this thing floating across the sky going north to south with no sound.It had 5 large lights that,,
4/8/1939,,,Jackson,NJ,USA,Sphere,Our group at approximately 7:30 PM witnessed approximately 60 to 70 bright gold spheres.,,
3/15/2004,,,Jackson,NJ,USA,Other,2 people saw strange comet shaped lights in the sky traveling at unusual speeds and proximity to earth,,
11/11/1977,,,Jackson,MS,USA,Triangle,large black triangular craft with searchlight moving slowly,,
11/26/2006,,,Jackson,TN,USA,Other,Blue ball of light with a tail attached seen from East Jackson TN moving south VERY FAST.,,
4/10/1999,,,Jackson,MI,USA,Disk,"Millenial Falcon-like craft enters cumulus cloud in broad daylight in Jackson, MI on July 9, 2012.",,
1/15/2022,,,Jackson,MI,USA,Light,"Three bright Orange lights, western sky, in triad, disappearing one by one, at about 6:25 pm EST in Jackson MI",Y,
4/27/1931,,,Jackson,TN,USA,Cigar,"Lights over Jackson, Tennessee.",,
12/17/2020,,,Jackson,TN,USA,Fireball,Orange fireball slowly moved across the sky at sunset,,
6/28/1992,,,Jackson,MI,USA,Cylinder,Late eighties or early eighties day time low flying silver cylinder UFO flying perpendicular to ground,,
8/1/2003,,,Jackson,KY,USA,Sphere,White sphere of lights over a field in south eastern KY.,,
4/10/1975,,,Jackson,MS,USA,Triangle,Saw triangle moving slowly amongst the stars...,,
3/20/1976,,,Jackson,WI,USA,Formation,3 reddish orange objects spotted in formation.,,
6/15/1997,,,Jackson,MI,USA,Sphere,Silver ball in Jackson MI,,
4/14/1940,,,Jackson,WY,USA,Other,"I filed a report last June and found a youtube video exactly like it, except ours remained in a parasail shape. http://www.youtube.co",,
3/5/2020,,,Jackson,OH,USA,Light,~1.75 hours after sunset approx. 20 lights flew in straight line SW to NE fading out at certain point. ((Starlink satellites)),,
4/19/2020,,,Jackson,TN,USA,Cylinder,10/08/14 cylindrical light stationery light west of Jackson TN. Sky was clear of clouds. Too small & still to be traces of planes.,,
4/12/2002,,,Jackson,WI,USA,Fireball,Two Unidentified Objects observed over Washington County (Wisconsin),,
8/19/2020,,,Jackson,TN,USA,Sphere,16 white lights observed while flying over Jackson TN in 9 min span. ((Starlink satellites?)),,
7/3/2023,,,Jackson,WI,USA,Orb,Multiple silver orbs appearing and disappearing in the same small area of sky,,Starlink
12/21/2008,,,Jackson,MI,USA,Triangle,"4 lights in the shape of a tringle over Jackson, MI.",,
4/23/1974,,,Jackson,NJ,USA,Light,"White light in sky south/southeast of Jackson, NJ.",,
7/21/1999,,,Jackson,LA,USA,Other,Silent black helicopter.,,
8/21/2019,,,Jackson,OH,USA,Other,"Flashing lights, red,green,yellow and white,sometimes moving super fast but not far in movements of up down and side slight up but to t",,
4/14/1997,,,Jackson,OH,USA,Fireball,Two fireballs on the horizon.,,
4/20/1978,,,Jackson,TN,USA,Cigar,"Daytime sighting above Jackson, TN, of cigar-shaped metallic object flying north over I-40.",,
11/1/2023,,,Jackson,NJ,USA,Diamond,The object was picked up on my ring. Which I thought odd and assumed it was possibly someone's drone until I saw the duration.,Y,
4/11/1953,,,Jackson,WI,USA,Triangle,"Large bright blue triangular shaped moving in figure 8 pattern, dipping up and down in the sky",,
8/12/2005,,,Jackson,NJ,USA,Circle,Star like object,,
8/11/2004,,,Jackson,MO,USA,Disk,I looked outside and saw a shape high in the sky(was still light out) and got video camera and filmed the object. It was a black disk t,,
4/21/1989,,,Jackson,WI,USA,Light,"8 UFO, triangular pattern (orange in color, oval in shape).",,
4/17/1992,,,Jackson,NH,USA,Light,"1 Orange, 2 white lights and strange occurances",,
11/12/1999,,,Jackson,MS,USA,Sphere,"Four spherical objects, three traveling in an equilateral triangle formation fourth tailing behind and off to the right",,
1/15/2003,,,Jackson,NJ,USA,Disk,I WAS TAKEN ONTO A DISK LIKE SHIP AND EXAMINED.,,
4/25/1941,,,Jackson,WI,USA,Chevron,"06/20/16, 3:30 Wisc. Crescent shape Watched for 30 sec. or so Amer / orange lights.",,
9/18/2006,,,Jackson (near; I-94),MI,USA,Other,I saw an object/light in the sky unlike any others I have ever heard of.,,
1/20/2019,,,Jackson (outskirts off interstate 2 passed),MS,USA,Light,I notice a large light in the sky with a smaller light below it in a oval-shaped slanted manner. ((anonymous report)),,
11/30/1999,,,Jackson (west of),MI,USA,Fireball,I was going west on I94 at mile marker 174 when I looked up and seen a green fireball comeing through the clouds it was green and and h,,
4/11/2000,,,Jackson Center,OH,USA,Egg,High speed disc,,
10/28/1997,,,Jackson Center,OH,USA,light,three orange lights appear in back of our factory while on a smoke break all moving back and forth!!!,,
4/20/1952,,,Jackson Heights,NY,USA,Sphere,"Bright yellow sphere moving from west to east, then hovering and after some sharp left and right turns dissapearing behind a cloud",,
6/30/1951,,,Jackson Heights,NY,USA,Disk,"While watching a movie ""Captain Horatio Hornblower"", the HMS Southerland in a battle with a French castle and four French ships,(about",,
1/13/2002,,,Jackson Heights,NY,USA,Sphere,10 spherical objects..traveling together..almost identcal...,,
4/20/1937,,,"Jackson Heights (NYC, Queens)",NY,USA,Light,2 green lights hovering then moved quickly across the sky before dropping and vanishing.,,
5/15/2018,,,Jackson Hole,WY,USA,Orb,"Six glowing white orbs followed by six glowing red orbs traveling at high rate of speed, south to north along mountain summit.",,
4/10/1966,,,Jackson Hole,WY,USA,Fireball,Fireball seen with several pink lights surrounding it,,
3/16/2003,,,Jackson Hole,WY,USA,Chevron,Delta shaped object in Jackson Hole,,
4/7/1947,,,Jackson Hole,WY,USA,Triangle,Black triangle above grand Teton maybe 2 miles wide corner to corner,,
3/19/1935,,,Jackson Hole (Moran State Park),WY,USA,Light,Security personnel and park rangers observed along with park staff which I belonged to at Jackson Lake Lodge. Observed a light we thou,,
11/14/2019,,,Jackson Springs,NC,USA,Light,Light went from dim to very bright then left with extreme speed gone in 2 seconds.,,
1/11/2019,,,Jackson Springs,NC,USA,Oval,"I was driving to work Friday morning January 11, 2019 when I looked in my rearview mirror and saw an oval object for about 23 seconds w",,
5/14/2023,,,jackson township,NJ,USA,Light,"This was similar to starlink, but multiple rows",,
9/5/2019,,,Jackson Township,OH,USA,Light,"Light in the sky, flashing lights.",,
10/15/1992,,,"Jackson Township, near the villages of Chase and Ceasetown",PA,USA,Cylinder,Floating cylinder,,
9/2/1992,,,"Jackson Township, near the villages of Chase and Ceasetown",PA,USA,Light,Odd light that appeared as the shape of a spotlight,,
7/16/1992,,,"Jackson Township, near the villages of Chase and Ceasetown",PA,USA,Light,Odd light that appeared as the shape of a spotlight which changed color,,
4/30/1964,,,Jackson Twp.,OH,USA,Light,Several of us in different locations saw these beams in the sky. Moved fast over the clouds. ((NUFORC Note: Advertising lights? PD)),,
12/2/2008,,,Jackson/Clinton,MS,USA,Other,Bright light over the Jackson area,,
4/11/1953,,,Jackson/West Bend,WI,USA,Triangle,West Bend/Jackson area - bright. white lighted triangle shaped object in the sky.,,
5/1/2020,,,Jacksonn,MI,USA,Disk,"30 or more flashing stars or orange, white, and yellow in the sky, one giant and low flash to the lower East. ((Starlink satellites?))",,
3/8/1948,,,Jacksonport,WI,USA,Disk,One large round disc. bright golden gleaming GORGEOUS OBJECT about 50 to 100 ft in diameter. It moved so rapidly. completely silent and,,
9/1/1981,,,Jacksonveil,NC,USA,Sphere,GUARD DUTY CAMP LAJUNE HUGE WHITE SPHERE OVER WOODS THEN GREEN &BLUE STAYED TILL DAWN DISAPERED ASIT GOT LIGHT BUT THEY WERE STILL THER,,
4/14/1959,,,Jacksonvile,FL,USA,Fireball,Saw a bright orange object that turned purple and flew away on the 4th of July,,
8/26/2003,,,Jacksonville,FL,USA,Changing,Shape shift from triangle to 1/2 circle then to 2 ovals hten fade.,,
4/25/1954,,,Jacksonville,FL,USA,Circle,A floating ball of light that zig-zag's at light speed leaving a light trail.,,
4/23/1959,,,Jacksonville,FL,USA,Rectangle,"Football field-sized aircraft with bight, green lights hovered for 2,5 minutes. Video shows lights flashing like sending a code.",,
4/30/2020,,,Jacksonville,FL,USA,Light,There were 10-20 Star-like figures gliding across the sky in unison. ((Starlink satellites?)),,
4/17/1936,,,Jacksonville,FL,USA,Triangle,Hovering triangular craft with search lights.,,
4/13/2013,,,Jacksonville,FL,USA,Diamond,Reddish-yellow elongated diamond star-sized lights moving in elongated V formation against night sky that gradually disappeared.,,
4/17/2006,,,Jacksonville,FL,USA,Orb,"~8 bright orange, almost as if on fire floating orbs coming in off the ocean then disappearing.",,
12/8/2008,,,Jacksonville,FL,USA,Diamond,"3 dimensional diamont craft ,in front yard,quarter mile from University of jacksonville FL.",,
11/5/1965,,,Jacksonville,FL,USA,Light,Bright light makes 90 degree turn.,,
4/21/1994,,,Jacksonville,FL,USA,Sphere,Silent bright orange sphere moving south to north at various speeds maybe 500 feet above tree line.,,
12/2/2019,,,Jacksonville,FL,USA,Triangle,3 circular lights gliding and hovering over NAS Jax. Looked camouflaged and was completely silent.,,
4/30/2004,,,Jacksonville,FL,USA,Chevron,"silent nested silver aircraft, unattached chevron formation",,
6/30/2004,,,Jacksonville,FL,USA,Rectangle,very low hovering black rectangular object on a sunny day,,
6/29/2005,,,Jacksonville,NC,USA,Fireball,in a building about 180 feet above ground observed two fireball shaped objects appear split and vanish,,
4/16/1940,,,Jacksonville,FL,USA,Circle,Round orange extremley fast moving and silent. Traveling west.,,
4/10/2022,,,Jacksonville,FL,USA,Circle,Stationary white objects observed for 25 minutes,,
4/24/1983,,,Jacksonville,FL,USA,Formation,Orange 5 ufo formation.,,
4/19/2002,,,Jacksonville,AL,USA,Light,2 red lights disappear behind mountain. 5 jets follow behind.,,
4/30/2020,,,Jacksonville,FL,USA,Light,"Looked like stars, could have been satellites, but 50? ((Starlink satellites?))",,
5/5/2024,,,Jacksonville,FL,USA,Formation,"Several lights on arched trajectory, staying in place before quickly accelerating away",,
4/14/2020,,,Jacksonville,NC,USA,Light,Three very bright orange lights above the tree lines traveling in the same pattern and direction.,,
2/20/2008,,,Jacksonville,FL,USA,Light,Two lights moving at very fast speed across sky in Jacksonville Florida during Lunar Eclipse.,,
12/22/1999,,,Jacksonville,FL,USA,Disk,"driving west on I-10 drizzeling rain, low clouds, passing a well lited lot I noticed a small cloud reflecting the lots lights. behind t",,
4/15/1979,,,Jacksonville,TX,USA,Other,Mothership and three saucers left behind,,
4/3/1932,,,Jacksonville,NC,USA,Triangle,Triangle UFO chased by osprees,,
12/7/1975,,,Jacksonville,FL,USA,Triangle,WHILE WALKING ON ATLANTIC BOULEVARD IN JACKSONVILLE I WITNESSED A BOOMERANG SHAPED OBJECT ALMOST COLLIDE WITH A COMMERCIAL AIRLINER,,
4/25/1983,,,Jacksonville,FL,USA,Light,"Red lights, three, moving from east to west, the stright up.",,
9/3/2023,,,Jacksonville,FL,USA,Formation,"Formation of Stars, that moved like missiles?",,Starlink?
4/30/2021,,,Jacksonville,FL,USA,Diamond,"Louver-like design, lights emitted no light pollution, Hovered slightly above clouds.",,
10/17/2001,,,Jacksonville,FL,USA,Triangle,A nighttime triangle type craft.,,
4/16/1937,,,Jacksonville,FL,USA,Fireball,"I could not have described what me, my husband and daughter witnessed than the description that was posted by someone in St. Cloud, Flo",,
4/5/1998,,,Jacksonville,FL,USA,Triangle,We were outside i step to the side by myself to look at the stars and i seen a triangular shaped object with bright white lights... ive,,
4/16/1979,,,Jacksonville,FL,USA,Fireball,"Strange Row of Lights Over Jacksonville, Fl.",,
4/9/2006,,,Jacksonville,FL,USA,Light,"A light hovered in the sky two nights, moving back and forth.",,
1/24/2002,,,Jacksonville,IL,USA,Diamond,Bright Orange Light appearing & disappearing,,
1/1/2008,,,Jacksonville,FL,USA,Fireball,i'm 26 and havn't graduated college yet or don't really care too since all that stuff started happening. i went to a prestigious ar,,
6/15/1952,,,Jacksonville,FL,USA,Triangle,"extremely fast triangle shape object with one light on rear comes to a sudden stop, then seems to shoot out of sight",,
4/26/2020,,,Jacksonville,IL,USA,Formation,((NUFORC Note: Witness provides no information. PD)),,
6/19/2024,,,Jacksonville,FL,USA,Triangle,Black triangle very low no noise,,
4/10/2028,,,Jacksonville,FL,USA,Disk,"Disc shaped saucer seen inside a glowing orange ball of light in Jacksonville, florida.",,
4/17/1933,,,Jacksonville,FL,USA,Oval,"Black oval craft flying below cloud line making no sounds, displaying no lights & travelling at high velocity.",,
7/17/2002,,,Jacksonville,NC,USA,Flash,I saw something an i have no earthly idea what it is,,
4/18/2024,,,Jacksonville,FL,USA,Oval,"Orange oval object, hovering in one place for about 30 secs, then makes a large circle and vanishes.",,
2/18/2000,,,Jacksonville,FL,USA,Triangle,Triangle shaped craft hovering about 70ft at old kings and baymeadows-quiet hissing sound.,,
4/19/1937,,,Jacksonville,FL,USA,Orb,Orange orbs.,,
4/3/1957,,,Jacksonville,IL,USA,Oval,Oval white light with no navigational lights travelling to the northeast.,,
4/20/2019,,,Jacksonville,FL,USA,Light,"After asking if any ETs were around tonight, to show me they are here and within seconds one flashed.",,
4/1/2002,,,Jacksonville,FL,USA,Sphere,((HOAX??)) One april day i saw a Ufo and it has changed my life.,,
4/14/1965,,,Jacksonville,FL,USA,Egg,"UFO sighting in Jacksonville, FL",,
4/24/1977,,,Jacksonville,FL,USA,Light,"Light looks like satellite little biger, cover 50 grades of azimuth in 1 second, A=0 grades, H=56 approach, solid light. ((anonymous))",,
4/7/2006,,,Jacksonville,NC,USA,Cigar,i saw an odd craft and was possibly obducted by space men . 500 Lights On Object0: Yes,,
4/25/1990,,,Jacksonville,FL,USA,Light,At least 20 different colored shining objects in the sky that are moving.,,
11/11/2005,,,Jacksonville,FL,USA,Triangle,"solid triangular formation of white lights, probably birds",,
10/21/2022,,,Jacksonville,FL,USA,Cube,Metallic Cube floating through backyard on camera,Y,
3/13/2007,,,Jacksonville,NC,USA,Other,Large wing shaped mother ship with over 80 small craft formation,,
4/13/2003,,,Jacksonville,FL,USA,Triangle,Large gray triangular aircraft following florida air gaurd jet.,,
1/10/2007,,,Jacksonville,FL,USA,Light,Bright light streaks across the sky,,
5/5/1975,,,Jacksonville,NC,USA,Sphere,Silent rocking 4ft silver sphere hovering 2ft of the ground with tremendous takeoff speed.,,
11/10/2007,,,Jacksonville,FL,USA,Fireball,Object entering southeastern Florida atmosphere at high velocity- NOT SPACE SHUTTLE,,
3/22/2019,,,Jacksonville,AL,USA,Triangle,Star formation moving across sky.,,
4/16/2015,,,Jacksonville,FL,USA,Flash,A flash of light that went into a cresent shape before disappearing was seen heading south bound @10:03 pm approx 20 seconds later the,,
3/10/2007,,,Jacksonville,FL,USA,Triangle,A triangle with bright white lights at each point and red flickering light in the middle. Lasted about 40min.,,
10/18/2018,,,Jacksonville,FL,USA,Other,"Extremely bright object glowed, shimmered and ejected coma within a regular cycle.",,
10/20/2003,,,Jacksonville,FL,USA,Fireball,Green object with tail headed from the sky straight down,,
12/31/2019,,,Jacksonville,FL,USA,Fireball,Orange glowing fireball or object ;noiseless. ((NUFORC Note: Possible missile launch?? PD)),,
10/17/2023,,,Jacksonville,FL,USA,Oval,Could not see craft - 1st object was red - second object following in same path same size was orange,,
4/19/1950,,,Jacksonville,FL,USA,Fireball,Blue green ufo silent.,,
4/11/2025,,,Jacksonville,FL,USA,Chevron,We were going to our friends house when we noticed the UFO and stopped to look at it just hovering. It was in broad daylight and all wo,,
6/15/2006,,,Jacksonville,NC,USA,Fireball,"5 or more balls of light darting back and forth. over the skies of Jacksonville, NC. near Camp Lejeune.",,
4/16/1981,,,Jacksonville,FL,USA,Other,Big area of blinking light in the sky.,,
6/20/1998,,,Jacksonville,FL,USA,Circle,Completely Silent Small UFO with Spotlight Illuminated my bedroom durring early morning.,,
7/4/2019,,,Jacksonville,AR,USA,Oval,"Light appearing behind satellite, in front of it and then disappearing on 4th of July",,
4/27/2016,,,Jacksonville,FL,USA,Light,"Looking in the east night sky, two airplanes where flying in an echelon formation, approximately 10,000 feet. Appearing between the two",,
8/5/1999,,,Jacksonville,FL,USA,Changing,I was lifeguarding at a local pool when i looked up to the sky because it was a pretty sunset when i saw somthing move from behind a la,,
4/7/1974,,,Jacksonville,FL,USA,Light,A friend and I were driving home from work late one early morning in mid-august and were stuck at a red light that doesn't normally cha,,
4/3/1971,,,Jacksonville,OR,USA,Diamond,"Single golden diamond shaped object, very fast.",,
8/15/2007,,,Jacksonville,FL,USA,Fireball,"((HOAX??)) Fire ball with red lights, red tail behind it and a tall object. ((NUFORC Note: Student report. PD))",,
4/11/1969,,,Jacksonville,IL,USA,Other,Disk-on-disk UFO making atmosphere around it pulsate,,
6/25/2019,,,Jacksonville,FL,USA,Teardrop,Visitor for the heaves before the Falcon Heavy 9 launch on June 25 2019.,,
5/16/2021,,,Jacksonville,NC,USA,Orb,"Three orb like, changed to elongated cylinder like, very confusing",,
2/17/2018,,,Jacksonville,FL,USA,Fireball,Triangular formation of 5 extremely bright balls of light hovering in place in the sky.,,
4/3/2005,,,Jacksonville,NC,USA,Chevron,Black Chevron with no sound or lights,,
5/6/2022,,,Jacksonville,FL,USA,Circle,I was on my way to work and looked up in the sky at the streak of clouds and saw this. I have had numerous sighting experiences.,Y,
2/5/2020,,,Jacksonville,FL,USA,Formation,"Just Before Sunrise a formation of 15 to 30 what appeared to be satellites were evenly spaced appeared. ((""Starlink"" satellites??))",,
11/12/1966,,,Jacksonville,FL,USA,Chevron,It was between 3 and 5 am in my backyard when i went to let dog out. I was staring at the constellation Cassiopeia and then turned my a,,
4/28/1987,,,Jacksonville,FL,USA,Formation,Very dark Gray craft heading west on a direct path. Object appeared to turn into 3 shapes and then back into one solid object again.,,
6/8/1999,,,Jacksonville,FL,USA,Other,unknown craft saw on flat bed trailer being escorted by highway patrol,,
4/13/2015,,,Jacksonville,FL,USA,Oval,"Oval shaped craft with blunt ends no lights, completely black.",,
6/1/1976,,,Jacksonville,FL,USA,Disk,I was taken aboard a metallic disc craft that hovered over our home with multiple eyewitnesses from neighborhood standing beneath it S,Y,
2/13/2023,,,Jacksonville,FL,USA,Light,"Definitely not a plane , maybe a satellite but it just wasn't moving like a satellite or any meteor I've ever seen.",,
4/25/1995,,,Jacksonville,FL,USA,Light,My girlfriend noticed a bright star over one of the trees and pointed it out to me.,,
9/24/2008,,,Jacksonville,FL,USA,Fireball,It was a hugh bright bluish-greenish object traveling the tree line from east to west.,,
7/28/2023,,,Jacksonville,FL,USA,Rectangle,Bright rectangle light that glowed with intense red light,Y,Rocket
10/10/2021,,,Jacksonville,FL,USA,Fireball,Saw 4 green fireballs falling close together. They were extremely close like the distance an airplane isafter takeoff/before landing. .,,
4/11/2008,,,Jacksonville,FL,USA,Fireball,Fluorescent green streak in jacksonville sky,,
4/8/1994,,,Jacksonville,FL,USA,Fireball,Bright green small object traveling North to South.,,
12/7/2020,,,Jacksonville,FL,USA,Sphere,Saw sphere ufo moving up and down and side to side driving back from airport.,,
1/2/1999,,,Jacksonville,FL,USA,Other,WE WERE LOOKING OUTSIDE FROM THE SIDEWALK AND WE SAW A BRIGHT LIGHT THAT WAS FLASHING BLUE AND RED AND IT WAS NOT MOVING I WAS LOOKING,,
3/1/1997,,,Jacksonville,FL,USA,Changing,I was standing outside and i saw an object flying it didnt look normal. Everytime the object came near us lightnig struck and another a,,
4/9/1958,,,Jacksonville,FL,USA,Sphere,Fast moving object w/ a bauitiful orange aura that seemed to pulsate travaling at high rate of speed.,,
4/17/1999,,,Jacksonville,FL,USA,Triangle,Very bright angular object that stayed motionless within eye view; lots of disturbed birds.,,
4/14/2014,,,Jacksonville,FL,USA,Other,"Jacksonville, Fla spots red/yellow glow in night sky with changing, slower velocity and then going black",,
6/30/1967,,,Jacksonville,NC,USA,Circle,Students see UFO floating above Gymnasium of Jacksonville N.C. School for 20 seconds,,
10/21/2022,,,Jacksonville,FL,USA,Changing,"Metallic cube, spinning on all axis, reflecting light and changing shape, dropping tear drops underneath",,
7/22/2005,,,Jacksonville,FL,USA,Light,at first i thought that they were aircraft but they weren't as high or low as the airplanes and helicopters were. They seem to just lin,,
4/25/2019,,,Jacksonville,FL,USA,Triangle,"While stargazing, an ultra fast moving, glowing (white/yellow) object appeared in a clear, cloudless sky. ((anonymous report))",,
1/19/2005,,,Jacksonville,FL,USA,Sphere,These are accounts of several personal UFO and 'other' experiences.,,
7/15/1996,,,Jacksonville,IL,USA,Light,A mysterious blue light filled my room and I felt a friendly presence.,,
4/27/1936,,,Jacksonville,FL,USA,Light,"A total of 5 orange-red spheres/lights spotted in Jacksonville, FL 01/01/2017.",,
4/28/2012,,,Jacksonville,FL,USA,Circle,Circle shaped bright orange type craft moving S to N; no noise no blinking light. ((NUFORC Note: Missile launch. PD)),,
1/13/2020,,,Jacksonville,FL,USA,Formation,"I was out on my back porch watching the sky since it was clear and coming from behind me, over my place, were these bright white orbs.",,
4/23/2014,,,Jacksonville,FL,USA,Sphere,Green golf ball sized ball that was moving VERY fast and then disappeared a second later.,,
11/18/2004,,,Jacksonville,FL,USA,Sphere,Two round unsusal objects spotted a very high altitude - video tape confirms not to be airplane,,
4/17/1979,,,Jacksonville,FL,USA,Circle,Circular glowing disced shaped object,,
4/5/1943,,,Jacksonville,FL,USA,Circle,2 orange balls traveling over Jacksonville Florida,,
4/19/2017,,,Jacksonville,FL,USA,Disk,Disc shaped object seen in the middle of the afternoon.,,
2/16/2018,,,Jacksonville,FL,USA,Sphere,Strange rotating lights by Jacksonville airport,,
4/23/1967,,,Jacksonville,FL,USA,Sphere,I noticed the moon had a ring around it and then saw a multi colored object in the sky.,,
10/10/2007,,,Jacksonville,FL,USA,Sphere,"half mile from de saint Jhons River, low flying sphere, at slow speed without noise",,
4/15/2004,,,Jacksonville,FL,USA,Cigar,Was seen in my apt. complex over building in front of mine. ((NUFORC Note: Missile launch? PD)),,
4/16/1930,,,Jacksonville,FL,USA,Fireball,5 possible meteors traveling in single file.,,
3/30/2022,,,Jacksonville,FL,USA,Cigar,Could see a cigar shaped object behind and then over taking an airliner very high up in the sky.,,
4/18/1995,,,Jacksonville,FL,USA,Circle,Orange/Red UFOs.,,
10/2/2009,,,Jacksonville,FL,USA,Light,"Object moving above cloud line in Jacksonville, FL Oct 2, 2009 at 10:30 am",,
4/24/2025,,,Jacksonville,FL,USA,Circle,"((HOAX??)) I stepped outside during night hours and look up to the sky, because I'm a skeptic. Started seeing these odd white lights.",,
3/23/2028,,,Jacksonville,FL,USA,Triangle,I saw object but my family did not even though they were with me.,,
5/5/2003,,,Jacksonville,FL,USA,Formation,"Triangular formation of lights observed in a telescope, moving from west to east.",,
3/30/2002,,,Jacksonville,FL,USA,Changing,Cluster of lights passing overhead at high speed simultaneously changing configuration,,
4/19/1965,,,Jacksonville,NC,USA,Orb,Looking up in sky saw round circle orbit like.not a star...no way. A airplane before it and one after we're with it. It moved quite,,
4/8/2023,,,Jacksonville,FL,USA,Fireball,"FIVE ORANGE, PURPLE, AND COBALT AND WHITE BALLS OF LIGHT FLASHED ACROSS NIGHT SKY.",,
2/19/2020,,,Jacksonville,OR,USA,Light,"Multiple satellite looking objects with up to 5 in a row evenly spaced. ((""Spacelink"" satellites??))",,
4/30/2022,,,Jacksonville,FL,USA,Chevron,Craft was flying at about 2500 feet shaped like a chevron with 7 dome lights on the bottom. The craft was almost translucent and the 7,,
4/20/2029,,,Jacksonville,FL,USA,Light,"While laying in bed, I looked out of the window and saw a set of what looked like four lights hovering in the sky.",,
4/8/1938,,,Jacksonville,FL,USA,Circle,Orange Lights in the Jacksonville Sky,,
9/3/2023,,,Jacksonville,FL,USA,Formation,"Formation of Stars, that moved like missiles?",,Starlink?
4/25/2003,,,Jacksonville,FL,USA,Triangle,Large triangle craft.,,
4/23/2017,,,Jacksonville,FL,USA,Rectangle,"On the night of November 9th, I saw a singular U.F.O come across the sky. The U.F.O was moving at rate faster than any plane or aircraf",,
4/25/1983,,,Jacksonville,FL,USA,Changing,"Three bright reds lights crossing the sky, and then straight up and out of sight.",,
5/17/2003,,,Jacksonville,AR,USA,Disk,The Spaceship was very close I was outside fixing to open a 40oz and I feltit and it was true I couldn't believe my eyes I didn't dare,,
4/28/1997,,,Jacksonville,FL,USA,Sphere,((HOAX??)) saw a 30 yd. sphere about 50 yds from me about 200 yds up. it maid a humming sound it disappeared. ((anonymous report)),,
5/30/2021,,,Jacksonville,FL,USA,Oval,still craft hangs in sky flashing a sequence of three lights then falls out of the sky and vanishes.,,
9/6/2021,,,Jacksonville,FL,USA,Cylinder,I saw 3 cylindrical objects flying past our Jet Blue flight as we were approaching the airport. ((NUFORC Note: Witness is pilot. PD),,
7/17/2008,,,Jacksonville,FL,USA,Light,Blueish/Green Flash around 2 am over Jacksonville,,
3/13/2021,,,Jacksonville,FL,USA,Egg,((NUFORC Note:O Witness provides no details about her sighting. PD)),,
4/16/1965,,,Jacksonville,FL,USA,Disk,"Bright disc spotted over east Jacksonville near 295, with aircrafts following.",,
